DATETIME,LOAD
13JUN2020:14:15:00,1132
13JUN2020:14:30:00,1137
13JUN2020:14:45:00,1139
13JUN2020:15:00:00,1137
13JUN2020:15:15:00,1134
13JUN2020:15:30:00,1130
13JUN2020:15:45:00,1125
13JUN2020:16:00:00,1110
13JUN2020:16:15:00,1097
13JUN2020:16:30:00,1082
13JUN2020:16:45:00,1069
13JUN2020:17:00:00,1051
13JUN2020:17:15:00,1037
13JUN2020:17:30:00,1026
13JUN2020:17:45:00,1017
13JUN2020:18:00:00,1013
13JUN2020:18:15:00,1013
13JUN2020:18:30:00,1019
13JUN2020:18:45:00,1030
13JUN2020:19:00:00,1045
13JUN2020:19:15:00,1062
13JUN2020:19:30:00,1077
13JUN2020:19:45:00,1101
13JUN2020:20:00:00,1114
13JUN2020:20:15:00,1120
13JUN2020:20:30:00,1126
13JUN2020:20:45:00,1128
13JUN2020:21:00:00,1131
13JUN2020:21:15:00,1133
13JUN2020:21:30:00,1139
13JUN2020:21:45:00,1147
13JUN2020:22:00:00,1155
13JUN2020:22:15:00,1163
13JUN2020:22:30:00,1170
13JUN2020:22:45:00,1183
13JUN2020:23:00:00,1189
13JUN2020:23:15:00,1192
13JUN2020:23:30:00,1194
13JUN2020:23:45:00,1192
14JUN2020:00:00:00,1186
14JUN2020:00:15:00,1173
14JUN2020:00:30:00,1159
14JUN2020:00:45:00,1142
14JUN2020:01:00:00,1121
14JUN2020:01:15:00,1102
14JUN2020:01:30:00,1083
14JUN2020:01:45:00,1065
14JUN2020:02:00:00,1046
14JUN2020:02:15:00,1031
14JUN2020:02:30:00,1015
14JUN2020:02:45:00,1001
14JUN2020:03:00:00,987
14JUN2020:03:15:00,974
14JUN2020:03:30:00,963
14JUN2020:03:45:00,952
14JUN2020:04:00:00,943
14JUN2020:04:15:00,934
14JUN2020:04:30:00,929
14JUN2020:04:45:00,924
14JUN2020:05:00:00,918
14JUN2020:05:15:00,916
14JUN2020:05:30:00,908
14JUN2020:05:45:00,905
14JUN2020:06:00:00,894
14JUN2020:06:15:00,885
14JUN2020:06:30:00,875
14JUN2020:06:45:00,869
14JUN2020:07:00:00,866
14JUN2020:07:15:00,867
14JUN2020:07:30:00,872
14JUN2020:07:45:00,879
14JUN2020:08:00:00,885
14JUN2020:08:15:00,894
14JUN2020:08:30:00,906
14JUN2020:08:45:00,918
14JUN2020:09:00:00,928
14JUN2020:09:15:00,938
14JUN2020:09:30:00,952
14JUN2020:09:45:00,960
14JUN2020:10:00:00,969
14JUN2020:10:15:00,975
14JUN2020:10:30:00,988
14JUN2020:10:45:00,995
14JUN2020:11:00:00,1001
14JUN2020:11:15:00,1009
14JUN2020:11:30:00,1012
14JUN2020:11:45:00,1016
14JUN2020:12:00:00,1022
14JUN2020:12:15:00,1022
14JUN2020:12:30:00,1025
14JUN2020:12:45:00,1027
14JUN2020:13:00:00,1026
14JUN2020:13:15:00,1019
14JUN2020:13:30:00,1012
14JUN2020:13:45:00,1013
14JUN2020:14:00:00,1012
14JUN2020:14:15:00,1016
14JUN2020:14:30:00,1017
14JUN2020:14:45:00,1019
14JUN2020:15:00:00,1021
14JUN2020:15:15:00,1024
14JUN2020:15:30:00,1022
14JUN2020:15:45:00,1017
14JUN2020:16:00:00,1010
14JUN2020:16:15:00,1005
14JUN2020:16:30:00,997
14JUN2020:16:45:00,987
14JUN2020:17:00:00,977
14JUN2020:17:15:00,967
14JUN2020:17:30:00,958
14JUN2020:17:45:00,951
14JUN2020:18:00:00,946
14JUN2020:18:15:00,947
14JUN2020:18:30:00,950
14JUN2020:18:45:00,957
14JUN2020:19:00:00,968
14JUN2020:19:15:00,996
14JUN2020:19:30:00,1035
14JUN2020:19:45:00,1071
14JUN2020:20:00:00,1093
14JUN2020:20:15:00,1109
14JUN2020:20:30:00,1120
14JUN2020:20:45:00,1129
14JUN2020:21:00:00,1139
14JUN2020:21:15:00,1149
14JUN2020:21:30:00,1161
14JUN2020:21:45:00,1172
14JUN2020:22:00:00,1190
14JUN2020:22:15:00,1203
14JUN2020:22:30:00,1222
14JUN2020:22:45:00,1241
14JUN2020:23:00:00,1258
14JUN2020:23:15:00,1269
14JUN2020:23:30:00,1277
14JUN2020:23:45:00,1277
15JUN2020:00:00:00,1271
15JUN2020:00:15:00,1255
15JUN2020:00:30:00,1237
15JUN2020:00:45:00,1217
15JUN2020:01:00:00,1193
15JUN2020:01:15:00,1170
15JUN2020:01:30:00,1145
15JUN2020:01:45:00,1122
15JUN2020:02:00:00,1104
15JUN2020:02:15:00,1086
15JUN2020:02:30:00,1069
15JUN2020:02:45:00,1055
15JUN2020:03:00:00,1038
15JUN2020:03:15:00,1022
15JUN2020:03:30:00,1008
15JUN2020:03:45:00,996
15JUN2020:04:00:00,986
15JUN2020:04:15:00,977
15JUN2020:04:30:00,969
15JUN2020:04:45:00,961
15JUN2020:05:00:00,956
15JUN2020:05:15:00,952
15JUN2020:05:30:00,946
15JUN2020:05:45:00,940
15JUN2020:06:00:00,931
15JUN2020:06:15:00,921
15JUN2020:06:30:00,914
15JUN2020:06:45:00,913
15JUN2020:07:00:00,916
15JUN2020:07:15:00,923
15JUN2020:07:30:00,938
15JUN2020:07:45:00,954
15JUN2020:08:00:00,968
15JUN2020:08:15:00,988
15JUN2020:08:30:00,1012
15JUN2020:08:45:00,1041
15JUN2020:09:00:00,1066
15JUN2020:09:15:00,1095
15JUN2020:09:30:00,1126
15JUN2020:09:45:00,1151
15JUN2020:10:00:00,1172
15JUN2020:10:15:00,1196
15JUN2020:10:30:00,1219
15JUN2020:10:45:00,1234
15JUN2020:11:00:00,1242
15JUN2020:11:15:00,1252
15JUN2020:11:30:00,1259
15JUN2020:11:45:00,1261
15JUN2020:12:00:00,1260
15JUN2020:12:15:00,1261
15JUN2020:12:30:00,1258
15JUN2020:12:45:00,1256
15JUN2020:13:00:00,1252
15JUN2020:13:15:00,1245
15JUN2020:13:30:00,1239
15JUN2020:13:45:00,1238
15JUN2020:14:00:00,1241
15JUN2020:14:15:00,1243
15JUN2020:14:30:00,1237
15JUN2020:14:45:00,1231
15JUN2020:15:00:00,1220
15JUN2020:15:15:00,1204
15JUN2020:15:30:00,1183
15JUN2020:15:45:00,1164
15JUN2020:16:00:00,1140
15JUN2020:16:15:00,1123
15JUN2020:16:30:00,1113
15JUN2020:16:45:00,1104
15JUN2020:17:00:00,1095
15JUN2020:17:15:00,1083
15JUN2020:17:30:00,1072
15JUN2020:17:45:00,1065
15JUN2020:18:00:00,1057
15JUN2020:18:15:00,1050
15JUN2020:18:30:00,1050
15JUN2020:18:45:00,1052
15JUN2020:19:00:00,1063
15JUN2020:19:15:00,1082
15JUN2020:19:30:00,1105
15JUN2020:19:45:00,1129
15JUN2020:20:00:00,1139
15JUN2020:20:15:00,1146
15JUN2020:20:30:00,1148
15JUN2020:20:45:00,1152
15JUN2020:21:00:00,1155
15JUN2020:21:15:00,1158
15JUN2020:21:30:00,1165
15JUN2020:21:45:00,1173
15JUN2020:22:00:00,1184
15JUN2020:22:15:00,1193
15JUN2020:22:30:00,1208
15JUN2020:22:45:00,1220
15JUN2020:23:00:00,1231
15JUN2020:23:15:00,1239
15JUN2020:23:30:00,1242
15JUN2020:23:45:00,1240
16JUN2020:00:00:00,1231
16JUN2020:00:15:00,1216
16JUN2020:00:30:00,1197
16JUN2020:00:45:00,1177
16JUN2020:01:00:00,1153
16JUN2020:01:15:00,1132
16JUN2020:01:30:00,1109
16JUN2020:01:45:00,1090
16JUN2020:02:00:00,1074
16JUN2020:02:15:00,1058
16JUN2020:02:30:00,1041
16JUN2020:02:45:00,1027
16JUN2020:03:00:00,1014
16JUN2020:03:15:00,1001
16JUN2020:03:30:00,988
16JUN2020:03:45:00,978
16JUN2020:04:00:00,968
16JUN2020:04:15:00,961
16JUN2020:04:30:00,952
16JUN2020:04:45:00,946
16JUN2020:05:00:00,943
16JUN2020:05:15:00,939
16JUN2020:05:30:00,935
16JUN2020:05:45:00,930
16JUN2020:06:00:00,919
16JUN2020:06:15:00,911
16JUN2020:06:30:00,905
16JUN2020:06:45:00,903
16JUN2020:07:00:00,907
16JUN2020:07:15:00,916
16JUN2020:07:30:00,929
16JUN2020:07:45:00,944
16JUN2020:08:00:00,958
16JUN2020:08:15:00,978
16JUN2020:08:30:00,1001
16JUN2020:08:45:00,1026
16JUN2020:09:00:00,1047
16JUN2020:09:15:00,1068
16JUN2020:09:30:00,1094
16JUN2020:09:45:00,1117
16JUN2020:10:00:00,1136
16JUN2020:10:15:00,1153
16JUN2020:10:30:00,1167
16JUN2020:10:45:00,1172
16JUN2020:11:00:00,1178
16JUN2020:11:15:00,1185
16JUN2020:11:30:00,1188
16JUN2020:11:45:00,1196
16JUN2020:12:00:00,1199
16JUN2020:12:15:00,1200
16JUN2020:12:30:00,1199
16JUN2020:12:45:00,1197
16JUN2020:13:00:00,1191
16JUN2020:13:15:00,1182
16JUN2020:13:30:00,1175
16JUN2020:13:45:00,1173
16JUN2020:14:00:00,1175
16JUN2020:14:15:00,1184
16JUN2020:14:30:00,1187
16JUN2020:14:45:00,1191
16JUN2020:15:00:00,1194
16JUN2020:15:15:00,1191
16JUN2020:15:30:00,1185
16JUN2020:15:45:00,1178
16JUN2020:16:00:00,1163
16JUN2020:16:15:00,1152
16JUN2020:16:30:00,1136
16JUN2020:16:45:00,1119
16JUN2020:17:00:00,1102
16JUN2020:17:15:00,1087
16JUN2020:17:30:00,1071
16JUN2020:17:45:00,1059
16JUN2020:18:00:00,1047
16JUN2020:18:15:00,1030
16JUN2020:18:30:00,1019
16JUN2020:18:45:00,1016
16JUN2020:19:00:00,1019
16JUN2020:19:15:00,1037
16JUN2020:19:30:00,1072
16JUN2020:19:45:00,1105
16JUN2020:20:00:00,1119
16JUN2020:20:15:00,1129
16JUN2020:20:30:00,1136
16JUN2020:20:45:00,1140
16JUN2020:21:00:00,1146
16JUN2020:21:15:00,1153
16JUN2020:21:30:00,1162
16JUN2020:21:45:00,1171
16JUN2020:22:00:00,1180
16JUN2020:22:15:00,1192
16JUN2020:22:30:00,1206
16JUN2020:22:45:00,1221
16JUN2020:23:00:00,1236
16JUN2020:23:15:00,1246
16JUN2020:23:30:00,1251
16JUN2020:23:45:00,1248
17JUN2020:00:00:00,1240
17JUN2020:00:15:00,1226
17JUN2020:00:30:00,1210
17JUN2020:00:45:00,1188
17JUN2020:01:00:00,1167
17JUN2020:01:15:00,1142
17JUN2020:01:30:00,1121
17JUN2020:01:45:00,1100
17JUN2020:02:00:00,1082
17JUN2020:02:15:00,1065
17JUN2020:02:30:00,1049
17JUN2020:02:45:00,1036
17JUN2020:03:00:00,1022
17JUN2020:03:15:00,1007
17JUN2020:03:30:00,996
17JUN2020:03:45:00,985
17JUN2020:04:00:00,974
17JUN2020:04:15:00,962
17JUN2020:04:30:00,954
17JUN2020:04:45:00,945
17JUN2020:05:00:00,940
17JUN2020:05:15:00,935
17JUN2020:05:30:00,932
17JUN2020:05:45:00,927
17JUN2020:06:00:00,915
17JUN2020:06:15:00,907
17JUN2020:06:30:00,900
17JUN2020:06:45:00,896
17JUN2020:07:00:00,898
17JUN2020:07:15:00,909
17JUN2020:07:30:00,922
17JUN2020:07:45:00,941
17JUN2020:08:00:00,954
17JUN2020:08:15:00,976
17JUN2020:08:30:00,1001
17JUN2020:08:45:00,1026
17JUN2020:09:00:00,1049
17JUN2020:09:15:00,1077
17JUN2020:09:30:00,1105
17JUN2020:09:45:00,1127
17JUN2020:10:00:00,1143
17JUN2020:10:15:00,1163
17JUN2020:10:30:00,1182
17JUN2020:10:45:00,1195
17JUN2020:11:00:00,1202
17JUN2020:11:15:00,1207
17JUN2020:11:30:00,1209
17JUN2020:11:45:00,1211
17JUN2020:12:00:00,1212
17JUN2020:12:15:00,1213
17JUN2020:12:30:00,1211
17JUN2020:12:45:00,1207
17JUN2020:13:00:00,1205
17JUN2020:13:15:00,1197
17JUN2020:13:30:00,1191
17JUN2020:13:45:00,1190
17JUN2020:14:00:00,1192
17JUN2020:14:15:00,1198
17JUN2020:14:30:00,1201
17JUN2020:14:45:00,1206
17JUN2020:15:00:00,1204
17JUN2020:15:15:00,1196
17JUN2020:15:30:00,1182
17JUN2020:15:45:00,1167
17JUN2020:16:00:00,1153
17JUN2020:16:15:00,1139
17JUN2020:16:30:00,1123
17JUN2020:16:45:00,1110
17JUN2020:17:00:00,1091
17JUN2020:17:15:00,1075
17JUN2020:17:30:00,1057
17JUN2020:17:45:00,1041
17JUN2020:18:00:00,1032
17JUN2020:18:15:00,1025
17JUN2020:18:30:00,1027
17JUN2020:18:45:00,1032
17JUN2020:19:00:00,1041
17JUN2020:19:15:00,1061
17JUN2020:19:30:00,1081
17JUN2020:19:45:00,1100
17JUN2020:20:00:00,1108
17JUN2020:20:15:00,1113
17JUN2020:20:30:00,1115
17JUN2020:20:45:00,1115
17JUN2020:21:00:00,1113
17JUN2020:21:15:00,1111
17JUN2020:21:30:00,1112
17JUN2020:21:45:00,1114
17JUN2020:22:00:00,1119
17JUN2020:22:15:00,1132
17JUN2020:22:30:00,1147
17JUN2020:22:45:00,1161
17JUN2020:23:00:00,1174
17JUN2020:23:15:00,1185
17JUN2020:23:30:00,1192
17JUN2020:23:45:00,1193
18JUN2020:00:00:00,1187
18JUN2020:00:15:00,1175
18JUN2020:00:30:00,1162
18JUN2020:00:45:00,1145
18JUN2020:01:00:00,1124
18JUN2020:01:15:00,1104
18JUN2020:01:30:00,1084
18JUN2020:01:45:00,1065
18JUN2020:02:00:00,1048
18JUN2020:02:15:00,1033
18JUN2020:02:30:00,1018
18JUN2020:02:45:00,1004
18JUN2020:03:00:00,990
18JUN2020:03:15:00,978
18JUN2020:03:30:00,967
18JUN2020:03:45:00,957
18JUN2020:04:00:00,946
18JUN2020:04:15:00,937
18JUN2020:04:30:00,932
18JUN2020:04:45:00,927
18JUN2020:05:00:00,923
18JUN2020:05:15:00,919
18JUN2020:05:30:00,915
18JUN2020:05:45:00,913
18JUN2020:06:00:00,904
18JUN2020:06:15:00,898
18JUN2020:06:30:00,893
18JUN2020:06:45:00,891
18JUN2020:07:00:00,893
18JUN2020:07:15:00,901
18JUN2020:07:30:00,916
18JUN2020:07:45:00,931
18JUN2020:08:00:00,946
18JUN2020:08:15:00,964
18JUN2020:08:30:00,992
18JUN2020:08:45:00,1016
18JUN2020:09:00:00,1042
18JUN2020:09:15:00,1069
18JUN2020:09:30:00,1099
18JUN2020:09:45:00,1122
18JUN2020:10:00:00,1141
18JUN2020:10:15:00,1160
18JUN2020:10:30:00,1181
18JUN2020:10:45:00,1199
18JUN2020:11:00:00,1211
18JUN2020:11:15:00,1218
18JUN2020:11:30:00,1224
18JUN2020:11:45:00,1227
18JUN2020:12:00:00,1222
18JUN2020:12:15:00,1219
18JUN2020:12:30:00,1209
18JUN2020:12:45:00,1193
18JUN2020:13:00:00,1159
18JUN2020:13:15:00,1155
18JUN2020:13:30:00,1150
18JUN2020:13:45:00,1155
18JUN2020:14:00:00,1144
18JUN2020:14:15:00,1136
18JUN2020:14:30:00,1122
18JUN2020:14:45:00,1111
18JUN2020:15:00:00,1099
18JUN2020:15:15:00,1083
18JUN2020:15:30:00,1067
18JUN2020:15:45:00,1056
18JUN2020:16:00:00,1041
18JUN2020:16:15:00,1028
18JUN2020:16:30:00,1020
18JUN2020:16:45:00,1016
18JUN2020:17:00:00,1013
18JUN2020:17:15:00,1008
18JUN2020:17:30:00,1005
18JUN2020:17:45:00,1004
18JUN2020:18:00:00,1008
18JUN2020:18:15:00,1004
18JUN2020:18:30:00,1000
18JUN2020:18:45:00,995
18JUN2020:19:00:00,995
18JUN2020:19:15:00,1005
18JUN2020:19:30:00,1022
18JUN2020:19:45:00,1042
18JUN2020:20:00:00,1050
18JUN2020:20:15:00,1055
18JUN2020:20:30:00,1056
18JUN2020:20:45:00,1055
18JUN2020:21:00:00,1054
18JUN2020:21:15:00,1053
18JUN2020:21:30:00,1058
18JUN2020:21:45:00,1059
18JUN2020:22:00:00,1064
18JUN2020:22:15:00,1069
18JUN2020:22:30:00,1075
18JUN2020:22:45:00,1083
18JUN2020:23:00:00,1087
18JUN2020:23:15:00,1088
18JUN2020:23:30:00,1086
18JUN2020:23:45:00,1081
19JUN2020:00:00:00,1073
19JUN2020:00:15:00,1058
19JUN2020:00:30:00,1046
19JUN2020:00:45:00,1029
19JUN2020:01:00:00,1013
19JUN2020:01:15:00,995
19JUN2020:01:30:00,976
19JUN2020:01:45:00,960
19JUN2020:02:00:00,947
19JUN2020:02:15:00,933
19JUN2020:02:30:00,922
19JUN2020:02:45:00,911
19JUN2020:03:00:00,900
19JUN2020:03:15:00,890
19JUN2020:03:30:00,881
19JUN2020:03:45:00,874
19JUN2020:04:00:00,867
19JUN2020:04:15:00,861
19JUN2020:04:30:00,858
19JUN2020:04:45:00,855
19JUN2020:05:00:00,852
19JUN2020:05:15:00,851
19JUN2020:05:30:00,848
19JUN2020:05:45:00,847
19JUN2020:06:00:00,841
19JUN2020:06:15:00,835
19JUN2020:06:30:00,834
19JUN2020:06:45:00,835
19JUN2020:07:00:00,841
19JUN2020:07:15:00,853
19JUN2020:07:30:00,871
19JUN2020:07:45:00,892
19JUN2020:08:00:00,911
19JUN2020:08:15:00,938
19JUN2020:08:30:00,965
19JUN2020:08:45:00,992
19JUN2020:09:00:00,1020
19JUN2020:09:15:00,1050
19JUN2020:09:30:00,1083
19JUN2020:09:45:00,1107
19JUN2020:10:00:00,1133
19JUN2020:10:15:00,1160
19JUN2020:10:30:00,1187
19JUN2020:10:45:00,1206
19JUN2020:11:00:00,1217
19JUN2020:11:15:00,1232
19JUN2020:11:30:00,1240
19JUN2020:11:45:00,1244
19JUN2020:12:00:00,1246
19JUN2020:12:15:00,1246
19JUN2020:12:30:00,1245
19JUN2020:12:45:00,1244
19JUN2020:13:00:00,1241
19JUN2020:13:15:00,1231
19JUN2020:13:30:00,1227
19JUN2020:13:45:00,1227
19JUN2020:14:00:00,1232
19JUN2020:14:15:00,1237
19JUN2020:14:30:00,1240
19JUN2020:14:45:00,1241
19JUN2020:15:00:00,1240
19JUN2020:15:15:00,1235
19JUN2020:15:30:00,1223
19JUN2020:15:45:00,1207
19JUN2020:16:00:00,1195
19JUN2020:16:15:00,1184
19JUN2020:16:30:00,1169
19JUN2020:16:45:00,1153
19JUN2020:17:00:00,1138
19JUN2020:17:15:00,1123
19JUN2020:17:30:00,1107
19JUN2020:17:45:00,1092
19JUN2020:18:00:00,1078
19JUN2020:18:15:00,1065
19JUN2020:18:30:00,1053
19JUN2020:18:45:00,1046
19JUN2020:19:00:00,1052
19JUN2020:19:15:00,1071
19JUN2020:19:30:00,1103
19JUN2020:19:45:00,1135
19JUN2020:20:00:00,1152
19JUN2020:20:15:00,1159
19JUN2020:20:30:00,1164
19JUN2020:20:45:00,1166
19JUN2020:21:00:00,1172
19JUN2020:21:15:00,1175
19JUN2020:21:30:00,1182
19JUN2020:21:45:00,1187
19JUN2020:22:00:00,1191
19JUN2020:22:15:00,1199
19JUN2020:22:30:00,1210
19JUN2020:22:45:00,1224
19JUN2020:23:00:00,1238
19JUN2020:23:15:00,1249
19JUN2020:23:30:00,1259
19JUN2020:23:45:00,1261
20JUN2020:00:00:00,1257
20JUN2020:00:15:00,1246
20JUN2020:00:30:00,1231
20JUN2020:00:45:00,1211
20JUN2020:01:00:00,1190
20JUN2020:01:15:00,1168
20JUN2020:01:30:00,1144
20JUN2020:01:45:00,1122
20JUN2020:02:00:00,1102
20JUN2020:02:15:00,1084
20JUN2020:02:30:00,1066
20JUN2020:02:45:00,1050
20JUN2020:03:00:00,1036
20JUN2020:03:15:00,1023
20JUN2020:03:30:00,1009
20JUN2020:03:45:00,997
20JUN2020:04:00:00,987
20JUN2020:04:15:00,978
20JUN2020:04:30:00,970
20JUN2020:04:45:00,965
20JUN2020:05:00:00,960
20JUN2020:05:15:00,956
20JUN2020:05:30:00,947
20JUN2020:05:45:00,939
20JUN2020:06:00:00,925
20JUN2020:06:15:00,914
20JUN2020:06:30:00,906
20JUN2020:06:45:00,902
20JUN2020:07:00:00,903
20JUN2020:07:15:00,904
20JUN2020:07:30:00,911
20JUN2020:07:45:00,920
20JUN2020:08:00:00,933
20JUN2020:08:15:00,954
20JUN2020:08:30:00,975
20JUN2020:08:45:00,994
20JUN2020:09:00:00,1014
20JUN2020:09:15:00,1042
20JUN2020:09:30:00,1069
20JUN2020:09:45:00,1094
20JUN2020:10:00:00,1117
20JUN2020:10:15:00,1141
20JUN2020:10:30:00,1158
20JUN2020:10:45:00,1171
20JUN2020:11:00:00,1182
20JUN2020:11:15:00,1193
20JUN2020:11:30:00,1197
20JUN2020:11:45:00,1198
20JUN2020:12:00:00,1197
20JUN2020:12:15:00,1197
20JUN2020:12:30:00,1195
20JUN2020:12:45:00,1194
20JUN2020:13:00:00,1190
20JUN2020:13:15:00,1182
20JUN2020:13:30:00,1173
20JUN2020:13:45:00,1176
20JUN2020:14:00:00,1176
20JUN2020:14:15:00,1183
20JUN2020:14:30:00,1184
20JUN2020:14:45:00,1188
20JUN2020:15:00:00,1187
20JUN2020:15:15:00,1184
20JUN2020:15:30:00,1184
20JUN2020:15:45:00,1175
20JUN2020:16:00:00,1164
20JUN2020:16:15:00,1157
20JUN2020:16:30:00,1142
20JUN2020:16:45:00,1128
20JUN2020:17:00:00,1116
20JUN2020:17:15:00,1101
20JUN2020:17:30:00,1083
20JUN2020:17:45:00,1070
20JUN2020:18:00:00,1059
20JUN2020:18:15:00,1048
20JUN2020:18:30:00,1040
20JUN2020:18:45:00,1040
20JUN2020:19:00:00,1045
20JUN2020:19:15:00,1064
20JUN2020:19:30:00,1101
20JUN2020:19:45:00,1136
20JUN2020:20:00:00,1150
20JUN2020:20:15:00,1160
20JUN2020:20:30:00,1166
20JUN2020:20:45:00,1169
20JUN2020:21:00:00,1175
20JUN2020:21:15:00,1182
20JUN2020:21:30:00,1192
20JUN2020:21:45:00,1201
20JUN2020:22:00:00,1211
20JUN2020:22:15:00,1223
20JUN2020:22:30:00,1241
20JUN2020:22:45:00,1253
20JUN2020:23:00:00,1268
20JUN2020:23:15:00,1277
20JUN2020:23:30:00,1284
20JUN2020:23:45:00,1285
21JUN2020:00:00:00,1279
21JUN2020:00:15:00,1268
21JUN2020:00:30:00,1254
21JUN2020:00:45:00,1237
21JUN2020:01:00:00,1215
21JUN2020:01:15:00,1189
21JUN2020:01:30:00,1164
21JUN2020:01:45:00,1139
21JUN2020:02:00:00,1119
21JUN2020:02:15:00,1099
21JUN2020:02:30:00,1081
21JUN2020:02:45:00,1065
21JUN2020:03:00:00,1052
21JUN2020:03:15:00,1037
21JUN2020:03:30:00,1025
21JUN2020:03:45:00,1015
21JUN2020:04:00:00,1004
21JUN2020:04:15:00,996
21JUN2020:04:30:00,990
21JUN2020:04:45:00,983
21JUN2020:05:00:00,976
21JUN2020:05:15:00,971
21JUN2020:05:30:00,965
21JUN2020:05:45:00,956
21JUN2020:06:00:00,944
21JUN2020:06:15:00,932
21JUN2020:06:30:00,921
21JUN2020:06:45:00,917
21JUN2020:07:00:00,915
21JUN2020:07:15:00,918
21JUN2020:07:30:00,923
21JUN2020:07:45:00,927
21JUN2020:08:00:00,933
21JUN2020:08:15:00,942
21JUN2020:08:30:00,954
21JUN2020:08:45:00,963
21JUN2020:09:00:00,975
21JUN2020:09:15:00,982
21JUN2020:09:30:00,991
21JUN2020:09:45:00,992
21JUN2020:10:00:00,988
21JUN2020:10:15:00,987
21JUN2020:10:30:00,987
21JUN2020:10:45:00,988
21JUN2020:11:00:00,986
21JUN2020:11:15:00,990
21JUN2020:11:30:00,989
21JUN2020:11:45:00,989
21JUN2020:12:00:00,989
21JUN2020:12:15:00,983
21JUN2020:12:30:00,979
21JUN2020:12:45:00,978
21JUN2020:13:00:00,975
21JUN2020:13:15:00,982
21JUN2020:13:30:00,1000
21JUN2020:13:45:00,1069
21JUN2020:14:00:00,1085
21JUN2020:14:15:00,1076
21JUN2020:14:30:00,1062
21JUN2020:14:45:00,1054
21JUN2020:15:00:00,1047
21JUN2020:15:15:00,1048
21JUN2020:15:30:00,1043
21JUN2020:15:45:00,1031
21JUN2020:16:00:00,1021
21JUN2020:16:15:00,1007
21JUN2020:16:30:00,995
21JUN2020:16:45:00,985
21JUN2020:17:00:00,970
21JUN2020:17:15:00,961
21JUN2020:17:30:00,951
21JUN2020:17:45:00,946
21JUN2020:18:00:00,938
21JUN2020:18:15:00,942
21JUN2020:18:30:00,943
21JUN2020:18:45:00,944
21JUN2020:19:00:00,954
21JUN2020:19:15:00,977
21JUN2020:19:30:00,1012
21JUN2020:19:45:00,1053
21JUN2020:20:00:00,1075
21JUN2020:20:15:00,1093
21JUN2020:20:30:00,1102
21JUN2020:20:45:00,1113
21JUN2020:21:00:00,1119
21JUN2020:21:15:00,1128
21JUN2020:21:30:00,1132
21JUN2020:21:45:00,1125
21JUN2020:22:00:00,1118
21JUN2020:22:15:00,1125
21JUN2020:22:30:00,1132
21JUN2020:22:45:00,1143
21JUN2020:23:00:00,1156
21JUN2020:23:15:00,1172
21JUN2020:23:30:00,1183
21JUN2020:23:45:00,1189
22JUN2020:00:00:00,1185
22JUN2020:00:15:00,1174
22JUN2020:00:30:00,1162
22JUN2020:00:45:00,1147
22JUN2020:01:00:00,1130
22JUN2020:01:15:00,1111
22JUN2020:01:30:00,1094
22JUN2020:01:45:00,1077
22JUN2020:02:00:00,1060
22JUN2020:02:15:00,1043
22JUN2020:02:30:00,1028
22JUN2020:02:45:00,1016
22JUN2020:03:00:00,1004
22JUN2020:03:15:00,992
22JUN2020:03:30:00,981
22JUN2020:03:45:00,970
22JUN2020:04:00:00,958
22JUN2020:04:15:00,945
22JUN2020:04:30:00,937
22JUN2020:04:45:00,932
22JUN2020:05:00:00,927
22JUN2020:05:15:00,924
22JUN2020:05:30:00,920
22JUN2020:05:45:00,914
22JUN2020:06:00:00,902
22JUN2020:06:15:00,896
22JUN2020:06:30:00,891
22JUN2020:06:45:00,890
22JUN2020:07:00:00,895
22JUN2020:07:15:00,906
22JUN2020:07:30:00,921
22JUN2020:07:45:00,939
22JUN2020:08:00:00,954
22JUN2020:08:15:00,976
22JUN2020:08:30:00,1003
22JUN2020:08:45:00,1033
22JUN2020:09:00:00,1062
22JUN2020:09:15:00,1088
22JUN2020:09:30:00,1121
22JUN2020:09:45:00,1144
22JUN2020:10:00:00,1165
22JUN2020:10:15:00,1187
22JUN2020:10:30:00,1205
22JUN2020:10:45:00,1211
22JUN2020:11:00:00,1212
22JUN2020:11:15:00,1218
22JUN2020:11:30:00,1222
22JUN2020:11:45:00,1224
22JUN2020:12:00:00,1226
22JUN2020:12:15:00,1230
22JUN2020:12:30:00,1233
22JUN2020:12:45:00,1232
22JUN2020:13:00:00,1226
22JUN2020:13:15:00,1220
22JUN2020:13:30:00,1214
22JUN2020:13:45:00,1217
22JUN2020:14:00:00,1221
22JUN2020:14:15:00,1230
22JUN2020:14:30:00,1234
22JUN2020:14:45:00,1238
22JUN2020:15:00:00,1242
22JUN2020:15:15:00,1240
22JUN2020:15:30:00,1235
22JUN2020:15:45:00,1230
22JUN2020:16:00:00,1217
22JUN2020:16:15:00,1205
22JUN2020:16:30:00,1193
22JUN2020:16:45:00,1176
22JUN2020:17:00:00,1162
22JUN2020:17:15:00,1143
22JUN2020:17:30:00,1125
22JUN2020:17:45:00,1107
22JUN2020:18:00:00,1088
22JUN2020:18:15:00,1067
22JUN2020:18:30:00,1057
22JUN2020:18:45:00,1052
22JUN2020:19:00:00,1056
22JUN2020:19:15:00,1085
22JUN2020:19:30:00,1112
22JUN2020:19:45:00,1139
22JUN2020:20:00:00,1152
22JUN2020:20:15:00,1159
